# Time;Field[mT];Voltage[V]
22926;47.83962112835616;1.3021
22932;48.05672697048976;1.3022
22938;48.05672697048976;1.3022
22944;48.05672697048976;1.3022
22950;47.83962112835616;1.3021
22956;47.83962112835616;1.3021
22962;47.83962112835616;1.3021
22968;47.83962112835616;1.3021
22974;47.83962112835616;1.3021
22980;48.05672697048976;1.3022
22986;48.05672697048976;1.3022
22992;47.83962112835616;1.3021
22998;47.83962112835616;1.3021
23004;48.05672697048976;1.3022
23010;47.83962112835616;1.3021
23016;48.05672697048976;1.3022
23022;48.05672697048976;1.3022
23028;47.83962112835616;1.3021
23034;47.83962112835616;1.3021
23040;47.83962112835616;1.3021
23046;47.83962112835616;1.3021
23052;48.05672697048976;1.3022
23058;48.05672697048976;1.3022
23064;47.83962112835616;1.3021
23070;47.83962112835616;1.3021
23076;47.83962112835616;1.3021
23082;47.62251072580693;1.302
23088;47.40539575646653;1.3019
23094;47.62251072580693;1.302
23100;47.62251072580693;1.302
23106;47.83962112835616;1.3021
23112;47.83962112835616;1.3021
23118;47.83962112835616;1.3021
23124;47.83962112835616;1.3021
23130;47.62251072580693;1.302
23136;47.83962112835616;1.3021
23142;47.62251072580693;1.302
23148;47.83962112835616;1.3021
23154;47.62251072580693;1.302
23160;47.62251072580693;1.302
23166;47.62251072580693;1.302
23172;47.83962112835616;1.3021
23178;47.62251072580693;1.302
23184;47.40539575646653;1.3019
23190;47.40539575646653;1.3019
23196;47.40539575646653;1.3019
23202;47.40539575646653;1.3019
23208;47.40539575646653;1.3019
23214;47.62251072580693;1.302
23220;47.62251072580693;1.302
23226;47.40539575646653;1.3019
23232;47.83962112835616;1.3021
23238;47.62251072580693;1.302
23244;47.62251072580693;1.302
23250;47.83962112835616;1.3021
23256;47.62251072580693;1.302
23262;47.62251072580693;1.302
23268;47.83962112835616;1.3021
23274;47.62251072580693;1.302
23280;47.62251072580693;1.302
23286;47.62251072580693;1.302
23292;47.40539575646653;1.3019
23298;47.40539575646653;1.3019
23304;47.40539575646653;1.3019
23310;47.62251072580693;1.302
23316;47.62251072580693;1.302
23322;47.62251072580693;1.302
23328;47.83962112835616;1.3021
23334;47.40539575646653;1.3019
23340;47.62251072580693;1.302
23346;47.62251072580693;1.302
23352;47.83962112835616;1.3021
23358;47.62251072580693;1.302
23364;47.62251072580693;1.302
23370;47.40539575646653;1.3019
23376;47.62251072580693;1.302
23382;47.62251072580693;1.302
23388;47.62251072580693;1.302
23394;47.62251072580693;1.302
23400;47.40539575646653;1.3019
23406;47.62251072580693;1.302
23412;47.62251072580693;1.302
23418;47.40539575646653;1.3019
23424;47.83962112835616;1.3021
23430;47.83962112835616;1.3021
23436;47.83962112835616;1.3021
23442;47.62251072580693;1.302
23448;47.83962112835616;1.3021
23454;47.62251072580693;1.302
23460;47.83962112835616;1.3021
23466;48.05672697048976;1.3022
23472;48.05672697048976;1.3022
23478;48.05672697048976;1.3022
23484;48.05672697048976;1.3022
23490;48.05672697048976;1.3022
23496;47.83962112835616;1.3021
23502;47.83962112835616;1.3021
23508;47.83962112835616;1.3021
23514;47.83962112835616;1.3021
23520;47.83962112835616;1.3021
23526;47.62251072580693;1.302
23532;47.40539575646653;1.3019
23538;47.62251072580693;1.302
23544;47.62251072580693;1.302
23550;47.83962112835616;1.3021
23556;47.62251072580693;1.302
23562;47.62251072580693;1.302
23568;47.62251072580693;1.302
23574;48.05672697048976;1.3022
23580;47.83962112835616;1.3021
23586;47.83962112835616;1.3021
23592;48.05672697048976;1.3022
23598;48.05672697048976;1.3022
23604;47.83962112835616;1.3021
23610;48.05672697048976;1.3022
23616;48.05672697048976;1.3022
23622;48.05672697048976;1.3022
23628;48.05672697048976;1.3022
23634;48.05672697048976;1.3022
23640;47.83962112835616;1.3021
23646;48.05672697048976;1.3022
23652;48.05672697048976;1.3022
23658;48.05672697048976;1.3022
23664;48.05672697048976;1.3022
23670;48.05672697048976;1.3022
23676;48.05672697048976;1.3022
23682;47.83962112835616;1.3021
23688;48.05672697048976;1.3022
23694;48.05672697048976;1.3022
23700;48.05672697048976;1.3022
23706;48.05672697048976;1.3022
23712;48.05672697048976;1.3022
23718;48.05672697048976;1.3022
23724;48.05672697048976;1.3022
23730;48.27382825857603;1.3023
23736;48.05672697048976;1.3022
23742;48.05672697048976;1.3022
23748;48.05672697048976;1.3022
23754;48.05672697048976;1.3022
23760;48.05672697048976;1.3022
23766;48.27382825857603;1.3023
23772;48.05672697048976;1.3022
23778;47.83962112835616;1.3021
23784;48.27382825857603;1.3023
23790;48.27382825857603;1.3023
23796;48.05672697048976;1.3022
23802;48.05672697048976;1.3022
23808;48.27382825857603;1.3023
23814;48.05672697048976;1.3022
23820;48.27382825857603;1.3023
23826;48.490924998986884;1.3024
23832;48.27382825857603;1.3023
23838;48.05672697048976;1.3022
23844;48.05672697048976;1.3022
23850;48.27382825857603;1.3023
23856;48.05672697048976;1.3022
23862;48.05672697048976;1.3022
23868;48.27382825857603;1.3023
23874;48.27382825857603;1.3023
23880;48.27382825857603;1.3023
23886;48.27382825857603;1.3023
23892;48.27382825857603;1.3023
23898;48.490924998986884;1.3024
23904;48.27382825857603;1.3023
23910;48.490924998986884;1.3024
23916;48.490924998986884;1.3024
23922;48.27382825857603;1.3023
23928;48.27382825857603;1.3023
23934;48.27382825857603;1.3023
23940;48.27382825857603;1.3023
23946;48.27382825857603;1.3023
23952;48.27382825857603;1.3023
23958;48.27382825857603;1.3023
23964;48.490924998986884;1.3024
23970;48.70801719809424;1.3025
23976;48.490924998986884;1.3024
23982;48.490924998986884;1.3024
23988;48.490924998986884;1.3024
23994;48.490924998986884;1.3024
24000;48.27382825857603;1.3023
24006;48.27382825857603;1.3023
24012;48.27382825857603;1.3023
24018;48.05672697048976;1.3022
24024;48.27382825857603;1.3023
24030;48.490924998986884;1.3024
24036;48.490924998986884;1.3024
24042;48.27382825857603;1.3023
24048;48.70801719809424;1.3025
24054;48.70801719809424;1.3025
24060;48.70801719809424;1.3025
24066;48.490924998986884;1.3024
24072;48.9251048622682;1.3026
24078;48.9251048622682;1.3026
24084;48.70801719809424;1.3025
24090;48.9251048622682;1.3026
24096;48.9251048622682;1.3026
24102;48.490924998986884;1.3024
24108;48.490924998986884;1.3024
24114;48.70801719809424;1.3025
24120;48.490924998986884;1.3024
24126;48.70801719809424;1.3025
24132;48.490924998986884;1.3024
24138;48.490924998986884;1.3024
24144;48.490924998986884;1.3024
24150;48.27382825857603;1.3023
24156;48.27382825857603;1.3023
24162;48.27382825857603;1.3023
24168;48.27382825857603;1.3023
24174;48.27382825857603;1.3023
24180;48.27382825857603;1.3023
24186;48.490924998986884;1.3024
24192;48.490924998986884;1.3024
24198;48.27382825857603;1.3023
24204;48.490924998986884;1.3024
24210;48.490924998986884;1.3024
24216;48.27382825857603;1.3023
24222;48.490924998986884;1.3024
24228;48.490924998986884;1.3024
24234;48.490924998986884;1.3024
24240;48.490924998986884;1.3024
24246;48.27382825857603;1.3023
24252;48.27382825857603;1.3023
24258;48.490924998986884;1.3024
24264;48.27382825857603;1.3023
24270;48.70801719809424;1.3025
24276;48.27382825857603;1.3023
24282;48.490924998986884;1.3024
24288;48.490924998986884;1.3024
24294;48.490924998986884;1.3024
24300;48.27382825857603;1.3023
24306;48.05672697048976;1.3022
24312;48.27382825857603;1.3023
24318;48.27382825857603;1.3023
24324;48.27382825857603;1.3023
24330;48.490924998986884;1.3024
24336;48.27382825857603;1.3023
24342;48.490924998986884;1.3024
24348;48.05672697048976;1.3022
24354;48.05672697048976;1.3022
24360;48.05672697048976;1.3022
24366;48.05672697048976;1.3022
24372;48.05672697048976;1.3022
24378;48.05672697048976;1.3022
24384;48.05672697048976;1.3022
24390;48.05672697048976;1.3022
24396;48.27382825857603;1.3023
24402;48.05672697048976;1.3022
24408;48.05672697048976;1.3022
24414;48.27382825857603;1.3023
24420;48.05672697048976;1.3022
24426;48.27382825857603;1.3023
24432;48.05672697048976;1.3022
24438;48.27382825857603;1.3023
24444;47.83962112835616;1.3021
24450;47.83962112835616;1.3021
24456;48.05672697048976;1.3022
24462;48.05672697048976;1.3022
24468;48.27382825857603;1.3023
24474;48.05672697048976;1.3022
24480;48.05672697048976;1.3022
24486;48.05672697048976;1.3022
24492;48.05672697048976;1.3022
24498;48.05672697048976;1.3022
24504;47.83962112835616;1.3021
24510;48.05672697048976;1.3022
24516;48.05672697048976;1.3022
24522;48.27382825857603;1.3023
24528;48.05672697048976;1.3022
24534;48.05672697048976;1.3022
24540;47.62251072580693;1.302
24546;48.05672697048976;1.3022
24552;48.05672697048976;1.3022
24558;48.05672697048976;1.3022
24564;47.83962112835616;1.3021
24570;48.05672697048976;1.3022
24576;48.05672697048976;1.3022
24582;48.05672697048976;1.3022
24588;47.83962112835616;1.3021
24594;48.05672697048976;1.3022
24600;47.83962112835616;1.3021
24606;48.05672697048976;1.3022
24612;48.05672697048976;1.3022
24618;47.83962112835616;1.3021
24624;48.05672697048976;1.3022
24630;48.05672697048976;1.3022
24636;48.05672697048976;1.3022
24642;48.05672697048976;1.3022
24648;48.05672697048976;1.3022
24654;48.05672697048976;1.3022
24660;48.05672697048976;1.3022
24666;48.27382825857603;1.3023
24672;48.05672697048976;1.3022
24678;48.05672697048976;1.3022
24684;48.05672697048976;1.3022
24690;48.27382825857603;1.3023
24696;47.83962112835616;1.3021
24702;48.05672697048976;1.3022
24708;47.83962112835616;1.3021
24714;48.05672697048976;1.3022
24720;47.83962112835616;1.3021
24726;47.83962112835616;1.3021
24732;48.05672697048976;1.3022
24738;48.05672697048976;1.3022
24744;48.05672697048976;1.3022
24750;47.83962112835616;1.3021
24756;48.05672697048976;1.3022
24762;47.83962112835616;1.3021
24768;47.83962112835616;1.3021
24774;47.83962112835616;1.3021
24780;48.05672697048976;1.3022
24786;48.05672697048976;1.3022
24792;48.05672697048976;1.3022
24798;48.05672697048976;1.3022
24804;47.83962112835616;1.3021
24810;48.27382825857603;1.3023
24816;48.05672697048976;1.3022
24822;48.27382825857603;1.3023
24828;48.05672697048976;1.3022
24834;48.05672697048976;1.3022
24840;47.83962112835616;1.3021
24846;48.05672697048976;1.3022
24852;48.05672697048976;1.3022
24858;48.27382825857603;1.3023
24864;48.05672697048976;1.3022
24870;48.27382825857603;1.3023
24876;48.05672697048976;1.3022
24882;48.27382825857603;1.3023
24888;48.27382825857603;1.3023
24894;48.05672697048976;1.3022
24900;48.27382825857603;1.3023
24906;48.05672697048976;1.3022
24912;47.83962112835616;1.3021
24918;47.83962112835616;1.3021
24924;48.05672697048976;1.3022
24930;48.05672697048976;1.3022
24936;48.27382825857603;1.3023
24942;48.05672697048976;1.3022
24948;47.83962112835616;1.3021
24954;48.05672697048976;1.3022
24960;48.05672697048976;1.3022
24966;48.27382825857603;1.3023
24972;48.05672697048976;1.3022
24978;47.83962112835616;1.3021
24984;47.83962112835616;1.3021
24990;48.05672697048976;1.3022
24996;47.83962112835616;1.3021
25002;47.83962112835616;1.3021
25008;47.83962112835616;1.3021
25014;48.05672697048976;1.3022
25020;47.83962112835616;1.3021
25026;47.62251072580693;1.302
25032;47.62251072580693;1.302
25038;47.62251072580693;1.302
25044;47.62251072580693;1.302
25050;47.83962112835616;1.3021
25056;47.83962112835616;1.3021
25062;48.05672697048976;1.3022
25068;48.05672697048976;1.3022
25074;47.83962112835616;1.3021
25080;48.05672697048976;1.3022
25086;47.83962112835616;1.3021
25092;47.62251072580693;1.302
25098;47.83962112835616;1.3021
25104;48.05672697048976;1.3022
25110;48.05672697048976;1.3022
25116;48.27382825857603;1.3023
25122;48.05672697048976;1.3022
25128;48.05672697048976;1.3022
25134;47.83962112835616;1.3021
25140;47.83962112835616;1.3021
25146;47.83962112835616;1.3021
25152;47.83962112835616;1.3021
25158;48.05672697048976;1.3022
25164;47.83962112835616;1.3021
25170;47.83962112835616;1.3021
25176;47.83962112835616;1.3021
25182;47.83962112835616;1.3021
25188;47.62251072580693;1.302
25194;47.62251072580693;1.302
25200;47.83962112835616;1.3021
25206;47.62251072580693;1.302
25212;47.62251072580693;1.302
25218;47.62251072580693;1.302
25224;47.62251072580693;1.302
25230;47.62251072580693;1.302
25236;47.62251072580693;1.302
25242;47.62251072580693;1.302
25248;47.62251072580693;1.302
25254;47.83962112835616;1.3021
25260;47.62251072580693;1.302
25266;47.83962112835616;1.3021
25272;47.83962112835616;1.3021
25278;47.83962112835616;1.3021
25284;48.05672697048976;1.3022
25290;47.83962112835616;1.3021
25296;47.62251072580693;1.302
25302;47.83962112835616;1.3021
25308;47.83962112835616;1.3021
25314;47.83962112835616;1.3021
25320;47.83962112835616;1.3021
25326;47.83962112835616;1.3021
25332;47.83962112835616;1.3021
25338;47.83962112835616;1.3021
25344;47.83962112835616;1.3021
25350;47.83962112835616;1.3021
25356;47.83962112835616;1.3021
25362;47.83962112835616;1.3021
25368;47.83962112835616;1.3021
25374;47.62251072580693;1.302
25380;47.62251072580693;1.302
25386;47.62251072580693;1.302
25392;47.83962112835616;1.3021
25398;47.83962112835616;1.3021
25404;47.83962112835616;1.3021
25410;47.83962112835616;1.3021
25416;47.62251072580693;1.302
25422;47.83962112835616;1.3021
25428;47.83962112835616;1.3021
25434;48.05672697048976;1.3022
25440;47.83962112835616;1.3021
25446;47.83962112835616;1.3021
25452;47.83962112835616;1.3021
25458;47.83962112835616;1.3021
25464;47.83962112835616;1.3021
25470;47.83962112835616;1.3021
25476;47.62251072580693;1.302
25482;47.62251072580693;1.302
25488;47.83962112835616;1.3021
25494;48.05672697048976;1.3022
25500;47.83962112835616;1.3021
25506;47.62251072580693;1.302
25512;47.62251072580693;1.302
25518;47.62251072580693;1.302
25524;47.83962112835616;1.3021
25530;47.62251072580693;1.302
25536;47.62251072580693;1.302
25542;47.62251072580693;1.302
25548;47.62251072580693;1.302
25554;47.62251072580693;1.302
25560;47.62251072580693;1.302
25566;47.83962112835616;1.3021
25572;47.83962112835616;1.3021
25578;47.83962112835616;1.3021
25584;47.83962112835616;1.3021
25590;47.83962112835616;1.3021
25596;47.83962112835616;1.3021
25602;47.83962112835616;1.3021
25608;47.83962112835616;1.3021
25614;47.83962112835616;1.3021
25620;48.27382825857603;1.3023
25626;48.27382825857603;1.3023
25632;48.27382825857603;1.3023
25638;48.27382825857603;1.3023
25644;48.05672697048976;1.3022
25650;48.05672697048976;1.3022
25656;47.83962112835616;1.3021
25662;48.05672697048976;1.3022
25668;48.05672697048976;1.3022
25674;48.05672697048976;1.3022
25680;48.490924998986884;1.3024
25686;48.27382825857603;1.3023
25692;48.05672697048976;1.3022
25698;47.62251072580693;1.302
25704;47.62251072580693;1.302
25710;47.62251072580693;1.302
25716;47.62251072580693;1.302
25722;47.62251072580693;1.302
25728;47.62251072580693;1.302
25734;47.83962112835616;1.3021
25740;47.83962112835616;1.3021
25746;47.62251072580693;1.302
25752;47.62251072580693;1.302
25758;47.40539575646653;1.3019
25764;47.40539575646653;1.3019
25770;47.62251072580693;1.302
25776;47.62251072580693;1.302
25782;47.62251072580693;1.302
25788;47.62251072580693;1.302
25794;47.83962112835616;1.3021
25800;47.62251072580693;1.302
25806;47.188276213963945;1.3018
25812;47.40539575646653;1.3019
25818;47.40539575646653;1.3019
25824;47.40539575646653;1.3019
25830;47.40539575646653;1.3019
25836;47.40539575646653;1.3019
25842;47.62251072580693;1.302
25848;47.62251072580693;1.302
25854;47.62251072580693;1.302
25860;47.188276213963945;1.3018
25866;47.40539575646653;1.3019
25872;47.62251072580693;1.302
25878;47.62251072580693;1.302
25884;47.62251072580693;1.302
25890;47.62251072580693;1.302
25896;47.62251072580693;1.302
25902;47.62251072580693;1.302
25908;47.62251072580693;1.302
25914;47.62251072580693;1.302
25920;47.62251072580693;1.302
25926;47.40539575646653;1.3019
25932;47.40539575646653;1.3019
25938;47.62251072580693;1.302
25944;47.40539575646653;1.3019
25950;47.40539575646653;1.3019
25956;47.40539575646653;1.3019
25962;47.40539575646653;1.3019
25968;47.40539575646653;1.3019
25974;47.40539575646653;1.3019
25980;47.40539575646653;1.3019
25986;47.40539575646653;1.3019
25992;47.188276213963945;1.3018
25998;47.188276213963945;1.3018
26004;47.188276213963945;1.3018
26010;47.188276213963945;1.3018
26016;47.40539575646653;1.3019
26022;47.188276213963945;1.3018
26028;47.188276213963945;1.3018
26034;47.188276213963945;1.3018
26040;47.40539575646653;1.3019
26046;47.40539575646653;1.3019
26052;47.188276213963945;1.3018
26058;47.40539575646653;1.3019
26064;47.40539575646653;1.3019
26070;47.40539575646653;1.3019
26076;47.62251072580693;1.302
26082;47.40539575646653;1.3019
26088;47.188276213963945;1.3018
26094;47.40539575646653;1.3019
26100;47.40539575646653;1.3019
26106;47.188276213963945;1.3018
26112;46.97115209192998;1.3017
26118;46.97115209192998;1.3017
26124;46.97115209192998;1.3017
26130;46.97115209192998;1.3017
26136;46.97115209192998;1.3017
26142;47.188276213963945;1.3018
26148;46.97115209192998;1.3017
26154;47.188276213963945;1.3018
26160;46.97115209192998;1.3017
26166;46.97115209192998;1.3017
26172;47.188276213963945;1.3018
26178;47.40539575646653;1.3019
26184;47.40539575646653;1.3019
26190;47.40539575646653;1.3019
26196;47.40539575646653;1.3019
26202;46.97115209192998;1.3017
26208;47.188276213963945;1.3018
26214;47.188276213963945;1.3018
26220;47.40539575646653;1.3019
26226;47.40539575646653;1.3019
26232;47.40539575646653;1.3019
26238;47.188276213963945;1.3018
26244;47.40539575646653;1.3019
26250;47.188276213963945;1.3018
26256;47.188276213963945;1.3018
26262;47.188276213963945;1.3018
26268;47.40539575646653;1.3019
26274;47.40539575646653;1.3019
26280;47.40539575646653;1.3019
26286;47.62251072580693;1.302
26292;47.83962112835616;1.3021
26298;47.62251072580693;1.302
26304;47.40539575646653;1.3019
26310;47.62251072580693;1.302
26316;47.62251072580693;1.302
26322;47.40539575646653;1.3019
26328;47.40539575646653;1.3019
26334;47.62251072580693;1.302
26340;47.40539575646653;1.3019
26346;47.40539575646653;1.3019
26352;47.40539575646653;1.3019
26358;47.62251072580693;1.302
26364;47.40539575646653;1.3019
26370;47.40539575646653;1.3019
26376;47.188276213963945;1.3018
26382;47.62251072580693;1.302
26388;47.62251072580693;1.302
26394;47.62251072580693;1.302
26400;47.40539575646653;1.3019
26406;47.40539575646653;1.3019
26412;47.62251072580693;1.302
26418;47.62251072580693;1.302
26424;47.62251072580693;1.302
26430;47.62251072580693;1.302
26436;47.62251072580693;1.302
26442;47.62251072580693;1.302
26448;47.40539575646653;1.3019
26454;47.40539575646653;1.3019
26460;47.40539575646653;1.3019
26466;47.62251072580693;1.302
26472;47.40539575646653;1.3019
26478;47.62251072580693;1.302
26484;47.62251072580693;1.302
26490;47.40539575646653;1.3019
26496;47.62251072580693;1.302
26502;47.83962112835616;1.3021
26508;47.62251072580693;1.302
26514;47.62251072580693;1.302
26520;47.40539575646653;1.3019
26526;47.62251072580693;1.302
26532;47.62251072580693;1.302
26538;47.62251072580693;1.302
26544;47.83962112835616;1.3021
26550;47.62251072580693;1.302
26556;47.62251072580693;1.302
26562;47.62251072580693;1.302
26568;47.62251072580693;1.302
26574;47.62251072580693;1.302
26580;47.40539575646653;1.3019
26586;47.62251072580693;1.302
26592;47.40539575646653;1.3019
26598;47.62251072580693;1.302
26604;47.62251072580693;1.302
26610;47.62251072580693;1.302
26616;47.62251072580693;1.302
26622;47.62251072580693;1.302
26628;47.83962112835616;1.3021
26634;47.83962112835616;1.3021
26640;47.62251072580693;1.302
26646;47.62251072580693;1.302
26652;47.62251072580693;1.302
26658;47.62251072580693;1.302
26664;47.62251072580693;1.302
26670;47.83962112835616;1.3021
26676;47.83962112835616;1.3021
26682;47.62251072580693;1.302
26688;47.40539575646653;1.3019
26694;47.62251072580693;1.302
26700;47.40539575646653;1.3019
26706;47.40539575646653;1.3019
26712;47.40539575646653;1.3019
26718;47.40539575646653;1.3019
26724;47.40539575646653;1.3019
26730;47.40539575646653;1.3019
26736;47.40539575646653;1.3019
26742;47.40539575646653;1.3019
26748;47.40539575646653;1.3019
26754;47.40539575646653;1.3019
26760;47.40539575646653;1.3019
26766;47.40539575646653;1.3019
26772;47.188276213963945;1.3018
26778;47.40539575646653;1.3019
26784;47.62251072580693;1.302
26790;47.40539575646653;1.3019
26796;47.188276213963945;1.3018
26802;47.40539575646653;1.3019
26808;47.40539575646653;1.3019
26814;47.40539575646653;1.3019
26820;47.40539575646653;1.3019
26826;47.40539575646653;1.3019
26832;47.40539575646653;1.3019
26838;47.40539575646653;1.3019
26844;47.188276213963945;1.3018
26850;47.40539575646653;1.3019
26856;47.40539575646653;1.3019
26862;47.40539575646653;1.3019
26868;47.40539575646653;1.3019
26874;47.62251072580693;1.302
26880;47.62251072580693;1.302
26886;47.62251072580693;1.302
26892;47.62251072580693;1.302
26898;47.40539575646653;1.3019
26904;47.40539575646653;1.3019
26910;47.40539575646653;1.3019
26916;47.62251072580693;1.302
26922;47.62251072580693;1.302
26928;47.40539575646653;1.3019
26934;47.40539575646653;1.3019
26940;47.40539575646653;1.3019
26946;47.62251072580693;1.302
26952;47.62251072580693;1.302
26958;47.40539575646653;1.3019
26964;47.40539575646653;1.3019
26970;47.40539575646653;1.3019
26976;47.62251072580693;1.302
26982;47.40539575646653;1.3019
26988;47.40539575646653;1.3019
26994;47.62251072580693;1.302
27000;47.62251072580693;1.302
27006;47.40539575646653;1.3019
27012;47.62251072580693;1.302
27018;47.62251072580693;1.302
27024;47.40539575646653;1.3019
27030;47.188276213963945;1.3018
27036;47.188276213963945;1.3018
27042;47.40539575646653;1.3019
27048;47.188276213963945;1.3018
27054;47.40539575646653;1.3019
27060;47.188276213963945;1.3018
27066;47.188276213963945;1.3018
27072;47.188276213963945;1.3018
27078;47.188276213963945;1.3018
27084;47.40539575646653;1.3019
27090;47.40539575646653;1.3019
27096;47.40539575646653;1.3019
27102;47.40539575646653;1.3019
27108;47.40539575646653;1.3019
27114;47.40539575646653;1.3019
27120;47.83962112835616;1.3021
27126;47.62251072580693;1.302
27132;47.62251072580693;1.302
27138;47.62251072580693;1.302
27144;47.62251072580693;1.302
27150;47.62251072580693;1.302
27156;47.62251072580693;1.302
27162;47.40539575646653;1.3019
27168;47.40539575646653;1.3019
27174;47.62251072580693;1.302
27180;47.40539575646653;1.3019
27186;47.40539575646653;1.3019
27192;47.40539575646653;1.3019
27198;47.40539575646653;1.3019
27204;47.188276213963945;1.3018
27210;47.40539575646653;1.3019
27216;47.40539575646653;1.3019
27222;47.62251072580693;1.302
27228;47.40539575646653;1.3019
27234;47.40539575646653;1.3019
27240;47.188276213963945;1.3018
27246;47.62251072580693;1.302
27252;47.188276213963945;1.3018
27258;47.40539575646653;1.3019
27264;47.188276213963945;1.3018
27270;47.188276213963945;1.3018
27276;47.188276213963945;1.3018
27282;47.188276213963945;1.3018
27288;47.62251072580693;1.302
27294;47.188276213963945;1.3018
27300;47.40539575646653;1.3019
27306;47.40539575646653;1.3019
27312;47.188276213963945;1.3018
27318;47.188276213963945;1.3018
27324;47.188276213963945;1.3018
27330;47.188276213963945;1.3018
27336;47.188276213963945;1.3018
27342;47.188276213963945;1.3018
27348;47.188276213963945;1.3018
27354;47.40539575646653;1.3019
27360;47.188276213963945;1.3018
27366;47.188276213963945;1.3018
27372;47.188276213963945;1.3018
27378;47.40539575646653;1.3019
27384;47.188276213963945;1.3018
27390;47.188276213963945;1.3018
27396;47.188276213963945;1.3018
27402;47.188276213963945;1.3018
27408;47.188276213963945;1.3018
27414;47.40539575646653;1.3019
27420;47.188276213963945;1.3018
27426;46.97115209192998;1.3017
27432;46.97115209192998;1.3017
27438;46.97115209192998;1.3017
27444;47.188276213963945;1.3018
27450;47.188276213963945;1.3018
27456;47.188276213963945;1.3018
27462;47.188276213963945;1.3018
27468;47.188276213963945;1.3018
27474;46.97115209192998;1.3017
27480;46.97115209192998;1.3017
27486;47.188276213963945;1.3018
27492;47.40539575646653;1.3019
27498;47.40539575646653;1.3019
27504;47.188276213963945;1.3018
27510;46.97115209192998;1.3017
27516;46.97115209192998;1.3017
27522;46.97115209192998;1.3017
27528;46.97115209192998;1.3017
27534;46.97115209192998;1.3017
27540;46.75402338399272;1.3016
27546;46.97115209192998;1.3017
27552;47.188276213963945;1.3018
27558;47.188276213963945;1.3018
27564;46.97115209192998;1.3017
27570;46.97115209192998;1.3017
27576;46.97115209192998;1.3017
27582;46.97115209192998;1.3017
27588;46.97115209192998;1.3017
27594;46.97115209192998;1.3017
27600;46.75402338399272;1.3016
27606;46.75402338399272;1.3016
27612;46.97115209192998;1.3017
27618;46.97115209192998;1.3017
27624;46.75402338399272;1.3016
27630;46.97115209192998;1.3017
27636;46.75402338399272;1.3016
27642;46.97115209192998;1.3017
27648;46.97115209192998;1.3017
27654;46.97115209192998;1.3017
27660;46.75402338399272;1.3016
27666;46.75402338399272;1.3016
27672;46.75402338399272;1.3016
27678;46.75402338399272;1.3016
27684;46.75402338399272;1.3016
27690;46.97115209192998;1.3017
27696;46.75402338399272;1.3016
27702;46.75402338399272;1.3016
27708;46.75402338399272;1.3016
27714;46.536890083781145;1.3015
27720;46.75402338399272;1.3016
27726;46.75402338399272;1.3016
27732;46.536890083781145;1.3015
27738;46.97115209192998;1.3017
27744;46.75402338399272;1.3016
27750;46.75402338399272;1.3016
27756;46.75402338399272;1.3016
27762;46.75402338399272;1.3016
27768;46.75402338399272;1.3016
27774;46.97115209192998;1.3017
27780;46.97115209192998;1.3017
27786;46.97115209192998;1.3017
27792;46.75402338399272;1.3016
27798;46.97115209192998;1.3017
27804;46.75402338399272;1.3016
27810;46.97115209192998;1.3017
27816;46.75402338399272;1.3016
27822;46.75402338399272;1.3016
27828;46.75402338399272;1.3016
27834;46.97115209192998;1.3017
27840;46.75402338399272;1.3016
27846;46.97115209192998;1.3017
27852;46.97115209192998;1.3017
27858;46.97115209192998;1.3017
27864;46.97115209192998;1.3017
27870;46.97115209192998;1.3017
27876;46.97115209192998;1.3017
27882;46.97115209192998;1.3017
27888;46.75402338399272;1.3016
27894;46.97115209192998;1.3017
27900;47.40539575646653;1.3019
27906;47.188276213963945;1.3018
27912;47.188276213963945;1.3018
27918;47.188276213963945;1.3018
27924;47.188276213963945;1.3018
27930;47.188276213963945;1.3018
27936;46.97115209192998;1.3017
27942;47.188276213963945;1.3018
27948;47.188276213963945;1.3018
27954;47.188276213963945;1.3018
27960;47.188276213963945;1.3018
27966;47.188276213963945;1.3018
27972;47.188276213963945;1.3018
27978;47.188276213963945;1.3018
27984;46.97115209192998;1.3017
27990;46.97115209192998;1.3017
27996;46.97115209192998;1.3017
28002;47.188276213963945;1.3018
28008;46.97115209192998;1.3017
28014;46.75402338399272;1.3016
28020;46.97115209192998;1.3017
28026;46.97115209192998;1.3017
28032;47.188276213963945;1.3018
28038;47.40539575646653;1.3019
28044;47.40539575646653;1.3019
28050;47.188276213963945;1.3018
28056;47.40539575646653;1.3019
28062;47.40539575646653;1.3019
28068;47.188276213963945;1.3018
28074;47.188276213963945;1.3018
28080;46.97115209192998;1.3017
28086;47.188276213963945;1.3018
28092;47.40539575646653;1.3019
28098;47.40539575646653;1.3019
28104;47.40539575646653;1.3019
28110;47.40539575646653;1.3019
28116;47.62251072580693;1.302
28122;47.62251072580693;1.302
28128;47.62251072580693;1.302
28134;47.40539575646653;1.3019
28140;47.40539575646653;1.3019
28146;47.188276213963945;1.3018
28152;47.188276213963945;1.3018
28158;47.40539575646653;1.3019
28164;47.62251072580693;1.302
28170;47.62251072580693;1.302
28176;47.40539575646653;1.3019
28182;47.62251072580693;1.302
28188;47.83962112835616;1.3021
28194;47.40539575646653;1.3019
28200;47.62251072580693;1.302
28206;47.40539575646653;1.3019
28212;47.40539575646653;1.3019
28218;47.62251072580693;1.302
28224;47.40539575646653;1.3019
